xgcswgs84,ygcswgs84
11.49045603,48.16536132
11.51982854,48.11367659
11.55861687,48.13628056
11.54139346,48.15097188
11.57338888,48.14318525
11.55752897,48.13913566
11.55700996,48.17873619
11.55971796,48.14736423
11.55640191,48.12418306
11.55250476,48.15521177
11.52069026,48.16329359
11.56428381,48.20047812
11.54450252,48.13469148
11.52868382,48.09976239
11.57404623,48.13277749
11.64381512,48.12393861
11.59195012,48.17872173
11.55775025,48.15085964
11.55879584,48.1466256
11.66342641,48.12753088
11.50332857,48.1884458
11.50867047,48.18284585
11.50577594,48.13098837
11.53515284,48.14001336
11.64358062,48.16789652
11.55635221,48.14263484
11.54142884,48.1254165
11.52664214,48.1517166
11.57026097,48.13409306
11.50413186,48.16739735
11.52935743,48.08076029
11.4142607,48.14649277
11.70538366,48.11215744
11.47503794,48.10397074
11.53420911,48.10877386
11.56664049,48.18456134
11.67282278,48.12392455
11.61912961,48.19204472
11.50812943,48.09438236
11.60654236,48.10106587
11.50888763,48.1073019
11.58555817,48.15959708
11.59244499,48.1149849
11.49933153,48.13495275
11.57450533,48.16381753
11.56147661,48.14200283
11.45700786,48.14016112
11.57621017,48.13357992
11.52910692,48.09993001
11.56159809,48.10371838
11.5833919,48.13294358
11.60535096,48.13555042
11.56929069,48.09292233
11.58606204,48.16187426
11.66535856,48.0854698
11.595926,48.14162879
11.57640077,48.11905242
11.5606647,48.20694264
11.4488892,48.17350007
11.56376286,48.15373366
11.68008298,48.13304046
11.50247878,48.13969837
11.58118328,48.12420977
11.56333766,48.13193005
11.54981603,48.12500424
11.55189857,48.12411356
11.49690338,48.17933533
11.52018705,48.15016879
11.55606686,48.12828892
11.58706981,48.19268118
11.59503095,48.10233473
11.55762993,48.13914183
11.57264129,48.12172857
11.55609534,48.13923251
11.5692436,48.1874249
11.573087,48.12383677
11.57887757,48.11603254
11.646093,48.10088655
11.50696226,48.13956075
11.58423195,48.15678384
11.56657001,48.13329303
11.55756255,48.13464494
11.570107,48.15077644
11.59452534,48.16447981
11.56166954,48.16783794
11.52375859,48.09808238
11.58354117,48.12655921
11.55397047,48.1543197
11.55882443,48.10017858
11.61625385,48.14815865
11.56220482,48.12553464
11.45452702,48.16611385
11.57778858,48.17012238
11.59841893,48.14094899
11.52565992,48.13485907
11.59218657,48.14231709
11.56147853,48.14210475
11.51598387,48.17736551
11.55845666,48.12618185
11.56114078,48.13901559
11.60938976,48.13631474
11.63663024,48.17292703
11.58859051,48.14180206
11.47198461,48.13701042
11.46651164,48.15006009
11.54405358,48.1263237
11.467316,48.16464498
11.62506109,48.11728227
11.57341523,48.12027218
11.46018959,48.14898563
11.53404578,48.11110345
11.52291256,48.11508912
11.56594187,48.13962667
11.4613528,48.14662097
11.56528973,48.15683881
11.55906372,48.14842387
11.59075266,48.12551936
11.58598195,48.1438316
11.54062317,48.12530379
11.58603238,48.16021762
11.5485301,48.12222015
11.59247833,48.11489545
11.53364426,48.15307838
11.48253062,48.11667198
11.54910866,48.14468331
11.56213135,48.13127217
11.61996711,48.19740617
11.58622433,48.1344748
11.54931943,48.15177205
11.51150457,48.16124908
11.49066977,48.10764641
11.53537612,48.12686614
11.57947893,48.16001191
11.54670305,48.13057613
11.55774357,48.15085507
11.59015822,48.17685561
11.52432435,48.14912422
11.55804505,48.16146488
11.57439117,48.12922759
11.50234576,48.11623777
11.55835398,48.1502335
11.57352425,48.15142031
11.58125494,48.15007794
11.56875535,48.09271615
11.55750574,48.11738423
11.53118983,48.09987327
11.56048962,48.09566566
11.64478838,48.11511115
11.52917192,48.17851037
11.66387532,48.13444673
11.58295941,48.13854741
11.54877331,48.14346441
11.50326942,48.14455256
11.64480387,48.13104106
11.50333328,48.14821185
11.55717255,48.18637708
11.52127103,48.18722843
11.49481739,48.17806231
11.5624946,48.17374778
11.67451944,48.12565382
11.5619868,48.16112902
11.52549176,48.12029251
11.57470679,48.14543656
11.71267341,48.11089683
11.55829807,48.15029008
11.46584494,48.14790105
11.56174834,48.12498022
11.53058813,48.09375488
11.51937138,48.09341894
11.59674009,48.10445701
11.61407225,48.1938079
11.58226053,48.1196611
11.56457293,48.13633626
11.62007915,48.15380039
11.57755186,48.14114603
11.57568365,48.15764811
11.57339719,48.12027952
11.65483818,48.13449775
11.56467492,48.18711654
11.58436445,48.14391629
11.56274545,48.14416886
11.66350784,48.10859559
11.57269596,48.11529863
11.53294333,48.11688661
11.50260523,48.12577398
11.50360877,48.0819999
11.58872224,48.14055924
11.53257833,48.10578575
11.55293297,48.15502443
11.45723824,48.16578523
11.59009991,48.16407694
11.5765086,48.14353837
11.55798459,48.1455709
11.53652791,48.08147371
11.55716429,48.14360899
11.53905226,48.16491758
11.58555225,48.15920138
11.56236298,48.13133153
11.58252271,48.12693091
11.55593826,48.13974788
11.57887757,48.11603254
11.58488424,48.13230403
11.56782145,48.16238861
11.54306834,48.18619446
11.55892056,48.14301982
11.57011566,48.2097164
11.57137931,48.14166353
11.48429277,48.13694217
11.47674947,48.11357341
11.53420026,48.12410796
11.54368105,48.16205676
11.60493542,48.14771177
11.61323098,48.12333615
11.56175022,48.12514306
11.58573236,48.13302088
11.51689813,48.15114256
11.59480426,48.10210624
11.58826044,48.10053075
11.41830708,48.15861649
11.44846665,48.14616253
11.56425597,48.15112037
11.58458526,48.15721439
11.59194078,48.11559364
11.57865644,48.11415582
11.56119004,48.14166821
11.61310332,48.13828277
11.50690625,48.09864212
11.50303195,48.13537793
11.58603536,48.16947669
11.55628658,48.14206518
11.54367797,48.15733966
11.60951004,48.09574444
11.5585347,48.15675256
11.53416195,48.13793891
11.55837731,48.14999452
11.58382345,48.17853807
11.5812621,48.16629266
11.60806938,48.13891721
11.58416066,48.14413727
11.56322484,48.15979253
11.54749378,48.15931139
11.61419043,48.12863863
11.49674042,48.14324945
11.57284828,48.12050291
11.59021244,48.16664997
11.60439446,48.12857349
11.50301364,48.09294834
11.54406145,48.13383631
11.57264909,48.177831
11.61577626,48.13011935
11.55592668,48.21462886
11.56890363,48.18731842
11.50532173,48.13533714
11.65647497,48.12166215
11.61111932,48.11753996
11.57316381,48.17328422
11.43434525,48.14940728
11.65879026,48.15366476
11.60880903,48.11902939
11.58191091,48.13367885
11.49668775,48.09506824
11.63257064,48.12452056
11.51204119,48.14079635
11.57447309,48.16452069
11.52035816,48.15101955
11.57217122,48.21010193
11.58141553,48.11468006
11.63659364,48.10480591
11.57888586,48.13505305
11.48324275,48.12618448
11.50309931,48.1396511
11.65659329,48.11712396
11.55438447,48.11337817
11.5818552,48.1522682
11.55383583,48.19728498
11.57525845,48.11937688
11.4664342,48.14996313
11.53360793,48.09568788
11.61300507,48.13661762
11.51994215,48.08802305
11.58442183,48.15141768
11.52490303,48.13580993
11.56668832,48.16777315
11.63284588,48.16335207
11.53416033,48.11041226
11.48054114,48.0900124
11.55734481,48.16753984
11.51171809,48.15874967
11.62113983,48.13694862
11.52368489,48.13507099
11.55846094,48.13207882
11.57144069,48.11276309
11.530508,48.18742453
11.57500171,48.12747158
11.57152921,48.1423987
11.52610402,48.10705818
11.56301215,48.18346179
11.65290313,48.10918184
11.66111236,48.08385574
11.57574448,48.184382
11.59371075,48.13352039
11.56275795,48.16460512
11.54167832,48.15641442
11.44820495,48.16196174
11.5403861,48.11800777
11.57675048,48.14755436
11.58914513,48.13730282
11.49799057,48.09080995
11.58209936,48.15210546
11.54551039,48.13499686
11.55922494,48.08835123
11.58554275,48.19247979
11.51605217,48.16089938
11.54981488,48.11225356
11.58124467,48.09732466
11.54559248,48.1276376
11.50923964,48.12970188
11.52823258,48.16532866
11.52679893,48.13402825
11.47575138,48.15194786
11.46064486,48.14873709
11.53944551,48.1142373
11.54258425,48.20922785
11.55850054,48.13347572
11.62966649,48.15342369
11.50277484,48.13091685
11.66785526,48.12175336
11.55387116,48.15427429
11.557382,48.14354396
11.5001991,48.11639926
11.56693992,48.16107217
11.56805616,48.14759908
11.45909066,48.1502101
11.66286412,48.11308145
11.50303064,48.13962408
11.48365387,48.11541988
11.5864342,48.162126
11.68846972,48.13955057
11.53492998,48.13813221
11.53572587,48.14633117
11.55987864,48.12568305
11.59015153,48.16667941
11.64320373,48.15096186
11.63040465,48.10278022
11.59041197,48.19170332
11.62699976,48.13927397
11.5590185,48.14753231
11.57126728,48.11212486
11.46311917,48.16477506
11.5584755,48.13144851
11.62840749,48.14745194
11.46528831,48.1463158
11.50792841,48.07849863
11.56502851,48.14093764
11.60531529,48.13574716
11.51954335,48.11343966
11.60819263,48.13889689
11.45490077,48.20204551
11.60321369,48.13342932
11.49081571,48.12985629
11.63178243,48.12647172
11.5247655,48.13551146
11.49008071,48.12060417
11.55399475,48.15433299
11.62953179,48.15342998
11.56689182,48.18159284
11.58137978,48.11463415
11.57439763,48.18760748
11.60342428,48.12021474
11.57992247,48.13199006
11.60172028,48.12828298
11.56646513,48.18455539
11.55859896,48.14166082
11.42419803,48.17417331
11.59375724,48.14027963
11.57261075,48.18084933
11.51956941,48.1135034
11.55043004,48.20843916
11.66078007,48.08673367
11.64629932,48.10640068
11.54414137,48.12628545
11.60661994,48.14072713
11.67106441,48.12148185
11.58323597,48.16475832
11.61480149,48.13952693
11.56857255,48.15677138
11.47558564,48.18344259
11.68466215,48.11950892
11.66918417,48.13964544
11.57544146,48.15470069
11.58188146,48.15172098
11.53418387,48.11025699
11.53936621,48.15138793
11.59809993,48.1655574
11.58768574,48.14323791
11.68846972,48.13955057
11.5290093,48.09985411
11.55875651,48.1475838
11.595185,48.12793801
11.5861223,48.17060635
11.56226424,48.15718162
11.54280649,48.21057726
11.60804223,48.11941452
11.55211552,48.20415403
11.5342349,48.13496183
11.57541584,48.15910617
11.5465736,48.11404421
11.54639617,48.12093083
11.43453959,48.14623884
11.60262127,48.12004847
11.47950316,48.12475256
11.52111108,48.18622302
11.56306127,48.15971365
11.50336306,48.14712732
11.46601233,48.17742224
11.5290729,48.18054444
11.56559453,48.13305531
11.54917887,48.13605829
11.5601626,48.14288012
11.57610408,48.14291558
11.53612808,48.12608819
11.55043853,48.20843868
11.41410661,48.15392924
11.4786857,48.12921665
11.64651505,48.15646566
11.58825187,48.17414435
11.66420936,48.12106274
11.61863787,48.20752751
11.54166013,48.13954364
11.63042433,48.1188815
11.48915677,48.16549602
11.47820454,48.16421463
11.52337898,48.09511729
11.66172361,48.13401322
11.53234565,48.13002157
11.4418689,48.16371494
11.50987185,48.11565041
11.54477975,48.12758757
11.52222345,48.10669691
11.50818222,48.16327056
11.49255509,48.16591087
11.55978497,48.14422637
11.53435073,48.11912541
11.47564687,48.16441856
11.48534065,48.08691277
11.50835906,48.17092036
11.53428601,48.19275179
11.56812511,48.13381426
11.51722113,48.11343819
11.49370469,48.13606629
11.62939077,48.15330863
11.53518976,48.11691456
11.63259531,48.13313507
11.50533333,48.1055054
11.46365476,48.15264076
11.59656936,48.10634816
11.5191404,48.09457113
11.62921708,48.15353373
11.60503149,48.1205347
11.57167892,48.11319051
11.40367137,48.14194051
11.56817047,48.1524762
11.53360224,48.11676602
11.59683394,48.19280582
11.57635694,48.13423692
11.53569711,48.1844558
11.51821676,48.07737284
11.61101141,48.11903534
11.57629746,48.12791668
11.55251797,48.13481901
11.58845117,48.11530088
11.52970031,48.15724084
11.49217896,48.12955829
11.58642928,48.14325507
11.63668608,48.1005992
11.5205055,48.14651575
11.51223331,48.11520567
11.50257472,48.13540376
11.60996308,48.13245374
11.55589744,48.13738477
11.42672679,48.16057911
11.56585071,48.13433341
11.5417215,48.13376012
11.6041410560001,48.10855981
11.5398317880001,48.180074447
11.600212223,48.1077515630001
11.3922897470001,48.1461318180001
11.616155626,48.1338482510001
11.395873022,48.1408872630001
11.502642961,48.1030570520001
11.585252014,48.2010446210001
11.479027554,48.115469026
11.512305794,48.1077314780001
11.4634898350001,48.208439652
11.4883991240001,48.0861145270001
11.4116803860001,48.1411316430001
11.488294878,48.2093061850001
11.5227816660001,48.0750113030001
11.392317371,48.1461325000001
11.582861597,48.1047567800001
11.6206121050001,48.137519303
11.619003919,48.118059573
11.627874961,48.22251292
11.643550647,48.1261865170001
11.583814997,48.177607886
11.542891352,48.110877873
11.646299244,48.105180884
11.503655462,48.2155419920001
11.6028930700001,48.1579735220001
11.484783361,48.212586211
11.5366771650001,48.14881172
11.5368326350001,48.1508164590001
11.585042894,48.1781986710001
11.3941090760001,48.1461713800001
11.5243103400001,48.076225439
11.5349833650001,48.1437951680001
11.619975529,48.202749586
11.518647383,48.141309838
11.403639765,48.1399565950001
11.538855062,48.1721484670001
11.5364079820001,48.2256813490001
11.595418377,48.1784020430001
11.544271166,48.111383489
11.4749110240001,48.1453028020001
11.4542410340001,48.137319281
11.599490744,48.1075851860001
11.615674644,48.153582026
11.6156252700001,48.143598303
11.5845179840001,48.1865997470001
11.520790408,48.1245625170001
11.5795119960001,48.1080639830001
11.6207507180001,48.1066418780001
11.4095230460001,48.1408188600001
11.689151042,48.140286475
11.5974333200001,48.1736841850001
11.423768189,48.173924791
11.7093834360001,48.1114795840001
11.532517055,48.2249846810001
11.482275364,48.214865065
11.5796080050001,48.1078698800001
11.6151384460001,48.112024526
11.46146645,48.1791709060001
11.4255993420001,48.185743777
11.4532258470001,48.1468947490001
11.5541510370001,48.085552955
11.615106616,48.1121398440001
11.6251387360001,48.129436297
11.567744733,48.1767401700001
11.485325925,48.1141542720001
11.615948082,48.130960015
11.5372141290001,48.1566279480001
11.615893876,48.130894444
11.683361919,48.118520958
11.601482397,48.1597748410001
11.6367424760001,48.1048636080001
11.4980609830001,48.1005452040001
11.533016199,48.1400498410001
11.62861815,48.219608615
11.6016232000001,48.1773101960001
11.626060164,48.1010121570001
11.5797873550001,48.107878337
11.534753226,48.142897469
11.4129539080001,48.1661943720001
11.541314562,48.1864057980001
11.557591797,48.0906033030001
11.586025772,48.204180197
11.6449559000001,48.1259974180001
11.5594947290001,48.1125951720001
11.575680947,48.178018159
11.402857505,48.1286654850001
11.6469770900001,48.210073337
11.596601333,48.163125307
11.6138543920001,48.1064004360001
11.4928421440001,48.144094083
11.5961940670001,48.1066725470001
11.514822318,48.1418169950001
11.654016208,48.094077697
11.6153952980001,48.193398109
11.6286542140001,48.219681527
11.5966465980001,48.166077644
11.60411004,48.1085559750001
11.537214002,48.1566260860001
11.5854381020001,48.1778811680001
11.51633932,48.1132317500001
11.5603798550001,48.1127100950001
11.494766667,48.0847902020001
11.5248323750001,48.1098888820001
11.4802144940001,48.216751618
11.5379870090001,48.186780103
11.4612452920001,48.207175991
11.5843006870001,48.189729963
11.5286600470001,48.1299560740001
11.6260618260001,48.101003147
11.615938365,48.1941531410001
11.709457125,48.1421046840001
11.6165496130001,48.088692273
11.6623669260001,48.1391426610001
11.5174793190001,48.111667707
11.5411334670001,48.10129161
11.5029405450001,48.1433130790001
11.617651305,48.1153457020001
11.392517986,48.1368822790001
11.599283804,48.161442171
11.491500844,48.201561504
11.5412308430001,48.1008205140001
11.5335194190001,48.1871060930001
11.616194577,48.113179288
11.56791329,48.112585089
11.661773554,48.090623416
11.5179284330001,48.14145216
11.4857830460001,48.2090467880001
11.456630621,48.1649913520001
11.62019696,48.120627423
11.5511649690001,48.079157659
11.50341759,48.143277788
11.507864043,48.112579424
11.540425855,48.0932782450001
11.5319556270001,48.1872082240001
11.576080517,48.111302487
11.573229848,48.178173175
11.467578857,48.2099349860001
11.581699746,48.1058428640001
11.3941090760001,48.1461713800001
11.664298339,48.121468539
11.5854155490001,48.201044182
11.455831265,48.2048723930001
11.690482892,48.1176811730001
11.5393888630001,48.11283259
11.4368818840001,48.1963973570001
11.524590233,48.128111905
11.521994583,48.189820916
11.584332439,48.195623169
11.530099583,48.187656868
11.51441737,48.10880159
11.620266293,48.12043441
11.7086300620001,48.1426775510001
11.6138395130001,48.106487164
11.526087126,48.077613339
11.489151825,48.077681779
11.6176816130001,48.1154053430001
11.522687654,48.1408287130001
11.584052333,48.191099552
11.4188811930001,48.1421597040001
11.620893149,48.130120026
11.529262073,48.1099890560001
11.7098602950001,48.142087303
11.5413128810001,48.186395761
11.5151371690001,48.141780129
11.5488264420001,48.176143548
11.533251228,48.1332021800001
11.550765111,48.1761237920001
11.5053260330001,48.088180234
11.585510771,48.177701336
11.4846840220001,48.2127476950001
11.5026531940001,48.192942374
11.506322626,48.142780583
11.435114734,48.1444247370001
11.615679846,48.2259936660001
11.638890294,48.1058241110001
11.4188334680001,48.169895696
11.4856667450001,48.086683506
11.5796669000001,48.1775645550001
11.53533665,48.1457203890001
11.6041610450001,48.108562282
11.511770567,48.1074599620001
11.614787101,48.135947119
11.5456290830001,48.1118680880001
11.579448729,48.1085704610001
11.3944012640001,48.1443294160001
11.560470455,48.112722035
11.6498021730001,48.103343071
11.5167997030001,48.1100405990001
11.578591433,48.110451637
11.688332485,48.1178876270001
11.540766397,48.202369375
11.540491054,48.0933566300001
11.614741023,48.1379935030001
11.614305152,48.152944442
11.596842312,48.166427497
11.585742893,48.202545323
11.4997227600001,48.19324233
11.589864726,48.176835888
11.5154272940001,48.124374059
11.6228236330001,48.1297145770001
11.6105648500001,48.1546070970001
11.587074812,48.210405386
11.5568683330001,48.0905699570001
11.3939354120001,48.1444946340001
11.5126345580001,48.142067013
11.617404918,48.1121596020001
11.6182299380001,48.1166183550001
11.5398231390001,48.109861519
11.615983799,48.150783351
11.603696816,48.157436622
11.4234683230001,48.1731546840001
11.585068709,48.177815922
11.412834036,48.164970629
11.6159013430001,48.1324354400001
11.568448592,48.1769523510001
11.5211868220001,48.090491645
11.4814946390001,48.088000849
11.594539465,48.177714069
11.487513177,48.086419559
11.4238101500001,48.142848928
11.624803931,48.092410354
11.634574537,48.127302624
11.398267963,48.1386953320001
11.430052806,48.1520285780001
11.624466866,48.1633795480001
11.528097975,48.079850622
11.444115697,48.2044730120001
11.6522605440001,48.0946473440001
11.4774209120001,48.115599837
11.5346849640001,48.1423114250001
11.5363554200001,48.146273147
11.457043523,48.153268761
11.7023855580001,48.112811224
11.5119977050001,48.1421386960001
11.59746439,48.167346309
11.5184725020001,48.1239639010001
11.5412557650001,48.1007326100001
11.5931331260001,48.105958484
11.504401945,48.103728151
11.5167465220001,48.1241944180001
11.542280083,48.2282093860001
11.683577267,48.118486223
11.5139261370001,48.113294253
11.584753028,48.1840792190001
11.518800685,48.1412923660001
11.4234280380001,48.142793511
11.5844331760001,48.1881898400001
11.5843192630001,48.1894915080001
11.6244616930001,48.2112564080001
11.523757507,48.0757680930001
11.600253632,48.1760683580001
11.4957358450001,48.0863676760001
11.625798618,48.1028808390001
11.617401069,48.137037492
11.56669276,48.112597914
11.395873022,48.1408872630001
11.6256399690001,48.1978856150001
11.600002024,48.1077022870001
11.4238993120001,48.142861005
11.6038341010001,48.1793285910001
11.626065222,48.1009790790001
11.6648535030001,48.121400812
11.5341724260001,48.1361753630001
11.58546654,48.1778280830001
11.461386814,48.17933012
11.5843052390001,48.1896715290001
11.5024793330001,48.1120316540001
11.3923982380001,48.1461345170001
11.62454896,48.184910598
11.601769582,48.1592517460001
11.486038013,48.086722385
11.6244695670001,48.2112726620001
11.584314507,48.1879820190001
11.620279705,48.120472104
11.541329634,48.0951110350001
11.645231804,48.091792723
11.5078349950001,48.112574554
11.4529170370001,48.204522674
11.5159809640001,48.090311366
11.570058214,48.1113738930001
11.610596244,48.185802247
11.5412308430001,48.1008205140001
11.59846055,48.1619005060001
11.543136082,48.2005751140001
11.6447325300001,48.126028304
11.6262483630001,48.222515635
11.4949898580001,48.1438826950001
11.4944160520001,48.21059567
11.7012830460001,48.1131080540001
11.665045085,48.1213366490001
11.5200095770001,48.123602797
11.6466492700001,48.096371102
11.607950121,48.1556953260001
11.537893404,48.1646021500001
11.623757595,48.1381475140001
11.573818358,48.1119603880001
11.596356933,48.1795902060001
11.604006391,48.108542137
11.6217139180001,48.1372437260001
11.4724989160001,48.2097186500001
11.6227541430001,48.1856767620001
11.5036408560001,48.1429032
11.5228035060001,48.109905559
11.634674879,48.2183581190001
11.6643287370001,48.1215663900001
11.3956481970001,48.14133616
11.536880769,48.1515169990001
11.608097135,48.1833407610001
11.6166207950001,48.1329575030001
11.5359246570001,48.186858133
11.5534572340001,48.1836347930001
11.541220417,48.1008651430001
11.4794297890001,48.0886305670001
11.499440749,48.112191474
11.595156022,48.1745697540001
11.507474326,48.125300978
11.6306389960001,48.1282350560001
11.5601288730001,48.112677289
11.488529751,48.0860477100001
11.469795559,48.209706807
11.5468487380001,48.1762927520001
11.5842496080001,48.1959248370001
11.453384482,48.1471361580001
11.5188692150001,48.1413654730001
11.618823225,48.1179678180001
11.5773238260001,48.1111654590001
11.4485068340001,48.1462625
11.484688455,48.2125503990001
11.70296376,48.112679368
11.574380326,48.1087794150001
11.5699483940001,48.111321769
11.6176992200001,48.130604055
11.502079704,48.1930008460001
11.563486848,48.0959168150001
11.566080481,48.1131967270001
11.6231029090001,48.1049456640001
11.6836948920001,48.118369617
11.4796656300001,48.088510811
11.4873941020001,48.085972311
11.616160684,48.1341154840001
11.5177469120001,48.1192205150001
11.6245223600001,48.1294561390001
11.529276915,48.109990338
11.5359234630001,48.1468467620001
11.474930596,48.210096349
11.6768665600001,48.1193907300001
11.5542638110001,48.182204143
11.4802047630001,48.2167608400001
11.533995915,48.1401668720001
11.461280189,48.18162683
11.495907963,48.194148066
11.653968299,48.094093119
11.4558680600001,48.13945055
11.5355117990001,48.145752417
11.595416815,48.1743450000001
11.53660588,48.152094677
11.584157292,48.19152461
11.493206076,48.144057176
11.585054058,48.1777212490001
11.4531302570001,48.1468828390001
11.622921542,48.1297738210001
11.503127766,48.0874862690001
11.555354289,48.226817823
11.6592450840001,48.0915783680001
11.5219215340001,48.1237494920001
11.5877088780001,48.1047200130001
11.576018155,48.111377389
11.522220094,48.1240226480001
11.5588273610001,48.1759515620001
11.6054938450001,48.1087280560001
11.541620129,48.0976116360001
11.474493937,48.1453111160001
11.49521707,48.124686829
11.612138283,48.1102899410001
11.530520569,48.187413517
11.6125335240001,48.1104691090001
11.535413959,48.1869607180001
11.518647383,48.141309838
11.4850094,48.2117346100001
11.586288327,48.205427367
11.5971388310001,48.107089226
11.537289989,48.157762931
11.516588497,48.14160988
11.5672380080001,48.1015811010001
11.6515943000001,48.104358038
11.541366609,48.225637997
11.61529259,48.111733643
11.515037735,48.124427177
11.5391624750001,48.172931776
11.584599057,48.1843384480001
11.3988046700001,48.1796038960001
11.5367748040001,48.14859305
11.6162076840001,48.130920347
11.61444863,48.1115083510001
11.6183106440001,48.199415317
11.526078752,48.0776049500001
11.569916699,48.104604921
11.394442068,48.1461765440001
11.5138880150001,48.11329377
11.648882502,48.1255771240001
11.5700861030001,48.177319401
11.514379911,48.1245178140001
11.5856976370001,48.177467059
11.5187460670001,48.141382476
11.586805419,48.1046812860001
11.5107168330001,48.1422893500001
11.5843564210001,48.1890333630001
11.615842161,48.144921186
11.512305794,48.1077314780001
11.5532278210001,48.1122863840001
11.5228784190001,48.0750854300001
11.5843032070001,48.189697606
11.6177839330001,48.130589393
11.611862624,48.1539917970001
11.541134089,48.101287047
11.5160629110001,48.141671536
11.577010596,48.1778113570001
11.626383591,48.1990898080001
11.541235767,48.1008031440001
11.604344919,48.157126508
11.436777358,48.144644166
11.535818745,48.1869320540001
11.441353432,48.149216412
11.630642908,48.128234051
11.480411383,48.115165667
11.630122009,48.1384879300001
11.534116076,48.1399780140001
11.4023196210001,48.158089374
11.551592337,48.1124031190001
11.5802306890001,48.1071090900001
11.5849889690001,48.177322722
11.611358648,48.185971813
11.646417168,48.1058617990001
11.4920475270001,48.1127677860001
11.453841541,48.1479132100001
11.5374610540001,48.158331133
11.6488531480001,48.1254899190001
11.6087806090001,48.109193642
11.56067956,48.1127486240001
11.457737229,48.1592495240001
11.589890887,48.1768260360001
11.568864671,48.17696763
11.57609094,48.1113234750001
11.665098807,48.1213186570001
11.676722494,48.1194903570001
11.646996276,48.0851438390001
11.557761656,48.1771256490001
11.394862174,48.1430215180001
11.4322137240001,48.204308133
11.6543388150001,48.124833171
11.481310079,48.0881344090001
11.6141110610001,48.1528283530001
11.6139694940001,48.190595521
11.446018452,48.145934063
11.5974718690001,48.167357166
11.62869141,48.2028656900001
11.611236411,48.1099152350001
11.5855140470001,48.2014958820001
11.5993866920001,48.1075635940001
11.584867769,48.1982505650001
11.5120849,48.1246664330001
11.56090921,48.1126867520001
11.704864168,48.112381122
11.4812057080001,48.1150091000001
11.6206450560001,48.1232624950001
11.4289749540001,48.1836851210001
11.584308407,48.1896308610001
11.478884437,48.1451982030001
11.4762488710001,48.145276123
11.5344562510001,48.1398250920001
11.3923039470001,48.1461321680001
11.6178084740001,48.115376537
11.538477877,48.171277724
11.5849243960001,48.1821405960001
11.620090125,48.1203418910001
11.475899998,48.2101029570001
11.516490947,48.1242292210001
11.6346267930001,48.127292057
11.524304376,48.1407615780001
11.5243020020001,48.1279329440001
11.6450205520001,48.089264482
11.5961699590001,48.1066651190001
11.504193216,48.215844411
11.584392483,48.195959009
11.4391867420001,48.1450373800001
11.490268794,48.085030476
11.6372421900001,48.10592232
11.571382998,48.177685302
11.5851894150001,48.1792103860001
11.584634996,48.185234155
11.5031598370001,48.0874971380001
11.621285141,48.191805736
11.651635335,48.1044466590001
11.637377155,48.105955151
11.52906977,48.081316734
11.6001710950001,48.1759897850001
11.610219871,48.1547598400001
11.5843053180001,48.188089275
11.524241546,48.1406852040001
11.597245146,48.1071200280001
11.6648129880001,48.121295241
11.5539381200001,48.1123621130001
11.502798967,48.1257428070001
11.5220345600001,48.18981125
11.5474673430001,48.176287507
11.6447440920001,48.1261186240001
11.586806198,48.208091863
11.5405102780001,48.1108326830001
11.52810677,48.1099105230001
11.536920777,48.186792134
11.6174705710001,48.1370443980001
11.5044010620001,48.143159946
11.584379088,48.1887738450001
11.601693932,48.177523643
11.524638453,48.1281405710001
11.627299007,48.1665839300001
11.5761279550001,48.1113988020001
11.4915025170001,48.201559606
11.616226612,48.113039944
11.6135191270001,48.15346191
11.688549439,48.1179626360001
11.4850428400001,48.144859298
11.52921882,48.1100763250001
11.595280326,48.1741327820001
11.5770126370001,48.1778111520001
11.4792488740001,48.1236974240001
11.5869883840001,48.2090109530001
11.615325011,48.1309825540001
11.451838316,48.2044634060001
11.5989694670001,48.1074770120001
11.6151075490001,48.112140578
11.5242088640001,48.223310213
11.52679227,48.1099652130001
11.4759795860001,48.2101034990001
11.4880344320001,48.0842568560001
11.6053079750001,48.15676032
11.4179379820001,48.142024469
11.6714433610001,48.11963934
11.5942535830001,48.1750027370001
11.5843168260001,48.189522787
11.584302182,48.189710764
11.4884096110001,48.0854194890001
11.6155455540001,48.1304122390001
11.537430827,48.1598312420001
11.5871160240001,48.2106122390001
11.540589878,48.1762809210001
11.5177568840001,48.1414728070001
11.534770302,48.140242497
11.4795694330001,48.145176835
11.5603380630001,48.1760204400001
11.637265956,48.1059281020001
11.6155104580001,48.1118942430001
11.5868119400001,48.1046814860001
11.60417503,48.1085640110001
11.402857505,48.1286654850001
11.5598696810001,48.112643737
11.6189357540001,48.130462278
11.4557138380001,48.1627433400001
11.6041064030001,48.1797286980001
11.401473824,48.157384128
11.490715143,48.084793285
11.6617821990001,48.090620383
11.52558499,48.128570304
11.552218678,48.081422402
11.507800875,48.1124771030001
11.61239636,48.1878061530001
11.6061932580001,48.1564867440001
11.4366864460001,48.186863783
11.546230483,48.1957844120001
11.5875040240001,48.1047074910001
11.584312046,48.1880112060001
11.674831474,48.137331702
11.541548425,48.0971886950001
11.48352963,48.144988352
11.6542980680001,48.1247454570001
11.509468149,48.1424345200001
11.535915548,48.186858736
11.6058025840001,48.108762218
11.6176400740001,48.115323969
11.4873579270001,48.2091053620001
11.6177732780001,48.197916595
11.399929851,48.1333270550001
