Unnamed: 0,land,regbez,kreis,gemeinde,jahr,monat,stunde,wochentag,kategorie,art,typ,licht,strzustand,ist_rad,ist_pkw,ist_fuss,ist_krad,ist_gkfz,ist_sonstige,linrefx,linrefy,xgcswgs84,ygcswgs84,ags
98617,9,1,62,0,2022,2,16,3,3,2,6,0,0,0,1,0,0,0.0,0,694573.279000904,5331431.16399778,11.6138543920001,48.1064004360001,09162000
98635,9,1,62,0,2022,3,18,3,3,6,7,1,0,1,0,1,0,0.0,0,685430.047598965,5335321.31667219,11.4928421440001,48.144094083,09162000
98652,9,1,62,0,2022,2,19,2,3,4,2,0,0,0,1,0,0,0.0,0,693257.734598961,5331416.88507485,11.5961940670001,48.1066725470001,09162000
98686,9,1,62,0,2022,2,11,2,3,1,7,0,0,0,1,0,0,0.0,0,687073.207435521,5335121.49562826,11.514822318,48.1418169950001,09162000
98697,9,1,62,0,2022,3,14,6,3,5,3,0,0,1,1,0,0,0.0,0,697609.915592511,5330164.04574228,11.654016208,48.094077697,09162000
98710,9,1,62,0,2022,2,8,2,3,2,6,0,1,0,1,0,0,0.0,0,694358.990551348,5341103.64875769,11.6153952980001,48.193398109,09162000
98735,9,1,62,0,2022,2,12,2,3,2,6,0,0,0,1,0,0,0.0,0,695244.244767041,5344058.33774375,11.6286542140001,48.219681527,09162000
98747,9,1,62,0,2022,2,15,7,3,2,6,0,0,0,1,0,0,0.0,1,693068.436007309,5338020.07387586,11.5966465980001,48.166077644,09162000
98759,9,1,62,0,2022,3,20,7,3,5,2,2,0,1,1,0,0,0.0,0,693839.860334778,5331646.11916558,11.60411004,48.1085559750001,09162000
98761,9,1,62,0,2022,2,17,6,3,8,7,0,0,0,1,0,0,0.0,0,688684.443084895,5336822.05810885,11.537214002,48.1566260860001,09162000
98772,9,1,62,0,2022,2,13,3,3,3,6,0,0,1,0,0,0,0.0,0,692190.97417175,5339303.78210334,11.5854381020001,48.1778811680001,09162000
98780,9,1,62,0,2022,2,15,3,3,1,7,0,1,0,1,0,0,0.0,0,687290.007204883,5331948.31708787,11.51633932,48.1132317500001,09162000
98796,9,1,62,0,2022,2,17,1,3,2,6,0,0,0,1,0,0,0.0,0,690569.621382912,5331998.5176091,11.5603798550001,48.1127100950001,09162000
98846,9,1,62,0,2022,2,12,4,3,6,7,0,0,0,1,1,0,0.0,0,685786.978110675,5328735.12086836,11.494766667,48.0847902020001,09162000
98853,9,1,62,0,2022,3,12,6,3,2,6,0,0,0,1,0,0,0.0,0,687934.293025515,5331597.517781,11.5248323750001,48.1098888820001,09162000
98919,9,1,62,0,2022,3,5,4,3,4,2,2,0,0,1,0,0,0.0,0,684230.138872795,5343365.94344318,11.4802144940001,48.216751618,09162000
98953,9,1,62,0,2022,2,14,7,3,3,6,0,1,0,1,0,0,0.0,0,688631.237570016,5340175.18967464,11.5379870090001,48.186780103,09162000
98959,9,1,62,0,2022,2,9,2,3,2,6,2,0,0,0,0,0,1.0,0,682855.312218585,5342256.38931932,11.4612452920001,48.207175991,09162000
98975,9,1,62,0,2022,2,0,5,3,1,1,2,0,0,1,0,0,0.0,0,692062.132771682,5340617.77689686,11.5843006870001,48.189729963,09162000
98976,9,1,62,0,2022,2,10,7,3,3,2,0,0,0,1,1,0,0.0,0,688145.852968873,5333837.07413744,11.5286600470001,48.1299560740001,09162000
98993,9,1,62,0,2022,2,6,1,3,5,2,0,0,0,1,0,0,0.0,0,695502.401000926,5330862.28499771,11.6260618260001,48.101003147,09162000
99039,9,1,62,0,2022,2,10,7,3,3,6,0,0,0,1,0,0,1.0,0,694396.486886606,5341188.93475912,11.615938365,48.1941531410001,09162000
99071,9,1,62,0,2022,3,21,7,3,9,7,2,0,0,1,0,0,0.0,0,701549.489516404,5335645.40129029,11.709457125,48.1421046840001,09162000
99081,9,1,62,0,2022,3,15,5,2,8,1,0,0,0,1,0,0,0.0,0,694840.832254433,5329469.98253149,11.6165496130001,48.088692273,09162000
99143,9,1,62,0,2022,2,20,4,2,2,6,2,0,0,1,0,1,0.0,0,698058.24925265,5335193.83099599,11.6623669260001,48.1391426610001,09162000
99146,9,1,62,0,2022,2,16,5,3,2,6,2,0,0,1,0,1,0.0,0,687380.540393478,5331777.2712975,11.5174793190001,48.111667707,09162000
99163,9,1,62,0,2022,2,13,6,3,5,2,0,0,1,0,0,1,0.0,0,689179.13369161,5330682.00531702,11.5411334670001,48.10129161,09162000
99181,9,1,62,0,2022,3,19,6,3,5,3,2,0,0,1,0,0,0.0,0,686183.991196434,5335258.92376437,11.5029405450001,48.1433130790001,09162000
99183,9,1,62,0,2022,2,16,2,3,2,6,0,0,0,1,0,0,0.0,1,694822.06200091,5332434.91199776,11.617651305,48.1153457020001,09162000
99215,9,1,62,0,2022,2,11,4,3,0,3,0,0,1,0,0,0,1.0,0,677992.859000579,5334282.71399866,11.392517986,48.1368822790001,09162000
99231,9,1,62,0,2022,2,8,4,3,2,6,0,0,0,1,0,0,0.0,0,693281.930307488,5337511.53223832,11.599283804,48.161442171,09162000
99250,9,1,62,0,2022,2,20,7,3,5,2,2,0,0,1,0,0,0.0,0,685123.198239936,5341704.87824684,11.491500844,48.201561504,09162000
99251,9,1,62,0,2022,2,12,4,3,1,6,0,1,0,1,0,0,0.0,0,689188.112000788,5330629.88899813,11.5412308430001,48.1008205140001,09162000
99289,9,1,62,0,2022,3,8,4,3,0,7,0,0,0,0,0,0,0.0,1,688298.021224985,5340200.46015343,11.5335194190001,48.1871060930001,09162000
99298,9,1,62,0,2022,2,9,3,3,2,6,0,0,0,1,0,0,0.0,0,694721.841547634,5332190.45732428,11.616194577,48.113179288,09162000
99383,9,1,62,0,2022,3,3,1,1,9,1,2,0,0,0,0,1,0.0,0,691130.760062548,5332003.31731463,11.56791329,48.112585089,09162000
99400,9,1,62,0,2022,3,16,7,3,5,3,0,0,1,0,0,0,0.0,0,698200.741664774,5329800.10874185,11.661773554,48.090623416,09162000
99406,9,1,62,0,2022,3,16,3,3,6,4,0,0,0,0,1,0,0.0,1,687305.577726386,5335088.51142553,11.5179284330001,48.14145216,09162000
99424,9,1,62,0,2022,4,17,6,3,3,6,0,1,0,1,0,0,1.0,0,684671.459669435,5342523.01511215,11.4857830460001,48.2090467880001,09162000
99461,9,1,62,0,2022,3,2,5,3,8,7,2,0,0,0,0,0,1.0,0,682662.407811712,5337557.08807701,11.456630621,48.1649913520001,09162000
99481,9,1,62,0,2022,3,20,7,3,4,2,2,0,0,1,0,0,0.0,0,694991.511869772,5333028.35069851,11.62019696,48.120627423,09162000
99541,9,1,62,0,2022,3,5,5,3,5,2,2,0,0,1,0,0,0.0,0,690007.458873861,5328246.84720821,11.5511649690001,48.079157659,09162000
99556,9,1,62,0,2022,3,1,1,3,0,1,2,0,1,0,0,0,0.0,0,686219.602000727,5335256.15699829,11.50341759,48.143277788,09162000
99559,9,1,62,0,2022,3,15,2,3,5,2,0,0,1,1,0,0,0.0,0,686661.60348809,5331855.21789957,11.507864043,48.112579424,09162000
99589,9,1,62,0,2022,3,6,6,3,0,6,0,0,0,1,0,0,1.0,0,689155.86661781,5329789.6918772,11.540425855,48.0932782450001,09162000
99638,9,1,62,0,2022,4,11,4,3,4,2,0,0,1,0,0,0,1.0,0,688181.430186008,5340207.97930221,11.5319556270001,48.1872082240001,09162000
99648,9,1,62,0,2022,3,14,3,3,3,6,0,0,0,1,0,0,0.0,0,691743.380112311,5331881.10120381,11.576080517,48.111302487,09162000
99714,9,1,62,0,2022,4,0,7,3,5,2,2,1,0,1,0,0,0.0,1,691282.442495463,5339305.77114359,11.573229848,48.178173175,09162000
99718,9,1,62,0,2022,3,6,4,3,5,3,1,0,1,1,0,0,0.0,0,683315.972648424,5342578.11755165,11.467578857,48.2099349860001,09162000
99732,9,1,62,0,2022,3,9,7,2,3,6,0,0,0,1,0,1,0.0,0,692181.96746227,5331288.36449632,11.581699746,48.1058428640001,09162000
99734,9,1,62,0,2022,3,15,2,3,2,6,0,0,0,1,0,0,0.0,1,678079.074000581,5335318.77099865,11.3941090760001,48.1461713800001,09162000
99739,9,1,62,0,2022,3,17,4,3,2,6,0,0,0,1,0,0,0.0,0,698269.984490528,5333234.58837163,11.664298339,48.121468539,09162000
99769,9,1,62,0,2022,4,19,4,3,5,2,1,0,1,1,0,0,0.0,0,692102.657511164,5341877.99462885,11.5854155490001,48.201044182,09162000
99791,9,1,62,0,2022,3,17,2,3,2,6,1,0,0,1,0,0,0.0,0,682461.297142104,5341987.49570516,11.455831265,48.2048723930001,09162000
99842,9,1,62,0,2022,3,10,2,3,0,7,0,0,1,0,0,0,0.0,0,700233.141738974,5332881.52075364,11.690482892,48.1176811730001,09162000
99844,9,1,62,0,2022,3,12,4,3,5,2,0,0,0,1,0,0,0.0,0,689006.918580112,5331960.33739394,11.5393888630001,48.11283259,09162000
99877,9,1,62,0,2022,3,8,5,3,1,6,0,0,0,1,0,0,0.0,0,681083.389089071,5341000.75177504,11.4368818840001,48.1963973570001,09162000
99879,9,1,62,0,2022,3,14,7,3,2,6,0,0,0,1,0,0,0.0,0,687849.787442662,5333622.16967895,11.524590233,48.128111905,09162000
99889,9,1,62,0,2022,3,20,3,3,4,2,2,0,0,1,0,0,0.0,0,687431.620182891,5340473.99749128,11.521994583,48.189820916,09162000
99906,9,1,62,0,2022,3,14,3,3,2,6,0,0,0,1,0,0,0.0,0,692042.457256566,5341272.8101326,11.584332439,48.195623169,09162000
99925,9,1,62,0,2022,4,17,6,3,3,1,0,1,0,1,0,0,0.0,0,688041.852000762,5340253.29599818,11.530099583,48.187656868,09162000
99951,9,1,62,0,2022,3,13,4,3,2,6,0,0,0,1,0,0,1.0,0,687163.062586583,5331451.2866863,11.51441737,48.10880159,09162000
99980,9,1,62,0,2022,3,13,2,3,5,2,0,0,1,1,0,0,0.0,0,694997.402011745,5333007.07580614,11.620266293,48.12043441,09162000
99984,9,1,62,0,2022,3,2,7,3,5,3,2,0,0,1,0,0,0.0,0,701485.728056739,5335706.89883308,11.7086300620001,48.1426775510001,09162000
99989,9,1,62,0,2022,3,15,3,3,2,6,0,0,0,1,0,0,0.0,0,694571.844000904,5331440.76499778,11.6138395130001,48.106487164,09162000
99991,9,1,62,0,2022,4,17,6,3,6,2,0,1,0,1,1,0,0.0,0,688145.457065835,5328013.60563813,11.526087126,48.077613339,09162000
100012,9,1,62,0,2022,3,17,1,3,0,1,0,0,1,0,0,0,0.0,0,685394.41918456,5327931.57674402,11.489151825,48.077681779,09162000
100068,9,1,62,0,2022,3,12,3,3,5,2,0,1,0,1,0,0,0.0,0,694824.092000909,5332441.61699776,11.6176816130001,48.1154053430001,09162000
100074,9,1,62,0,2022,3,12,4,3,3,2,0,0,0,1,0,0,0.0,1,687661.859000757,5335030.82899821,11.522687654,48.1408287130001,09162000
100078,9,1,62,0,2022,3,23,1,3,1,6,2,0,0,1,0,0,0.0,0,692038.556561107,5340769.36816583,11.584052333,48.191099552,09162000
100079,9,1,62,0,2022,3,14,4,2,5,3,0,0,1,1,0,0,0.0,0,679935.587747531,5334930.59733437,11.4188811930001,48.1421597040001,09162000
100094,9,1,62,0,2022,4,12,1,3,6,7,0,1,0,1,1,0,0.0,0,695007.359230398,5334085.08331611,11.620893149,48.130120026,09162000
100107,9,1,62,0,2022,3,5,4,3,9,1,1,0,0,0,0,1,0.0,0,688263.625662745,5331619.48287051,11.529262073,48.1099890560001,09162000
100145,9,1,62,0,2022,3,22,7,3,8,7,2,0,0,1,0,0,0.0,0,701579.545983824,5335644.52669468,11.7098602950001,48.142087303,09162000
100199,9,1,62,0,2022,4,19,3,3,6,3,2,1,0,1,1,0,0.0,0,688879.822000779,5340140.64599813,11.5413128810001,48.186395761,09162000
100248,9,1,62,0,2022,3,16,1,3,5,3,0,0,0,1,0,0,0.0,0,687096.761059649,5335118.16462481,11.5151371690001,48.141780129,09162000
100259,9,1,62,0,2022,4,15,6,3,2,6,0,1,0,1,0,0,0.0,1,689476.017010219,5339019.74197903,11.5488264420001,48.176143548,09162000
100279,9,1,62,0,2022,3,9,3,2,9,1,0,0,0,0,0,1,0.0,0,688475.551503112,5334209.07898607,11.533251228,48.1332021800001,09162000
100371,9,1,62,0,2022,3,15,3,3,2,6,0,0,0,1,0,1,0.0,0,689620.197306313,5339022.32849738,11.550765111,48.1761237920001,09162000
100382,9,1,62,0,2022,3,14,3,3,5,3,0,1,0,1,0,0,0.0,0,686561.02082206,5329137.42364165,11.5053260330001,48.088180234,09162000
100387,9,1,62,0,2022,4,13,7,3,2,2,0,0,1,1,0,0,0.0,0,692197.048214231,5339283.97789228,11.585510771,48.177701336,09162000
100399,9,1,62,0,2022,3,16,5,3,5,3,0,0,0,1,0,0,0.0,0,684576.510022266,5342931.68589215,11.4846840220001,48.2127476950001,09162000
100424,9,1,62,0,2022,3,16,4,3,3,6,0,0,0,1,0,1,0.0,0,685982.990712848,5340773.90370087,11.5026531940001,48.192942374,09162000
100429,9,1,62,0,2022,3,7,6,3,6,3,0,0,0,0,1,0,0.0,1,686437.482991116,5335207.93956998,11.506322626,48.142780583,09162000
100431,9,1,62,0,2022,3,11,5,3,4,2,0,0,1,1,0,0,0.0,0,681135.115206935,5335220.44650483,11.435114734,48.1444247370001,09162000
100456,9,1,62,0,2022,3,18,7,3,9,7,1,0,0,1,0,0,0.0,0,694256.744140248,5344726.94317143,11.615679846,48.2259936660001,09162000
100506,9,1,62,0,2022,3,17,7,3,1,6,0,0,0,1,0,0,0.0,0,696438.988459852,5331430.74515754,11.638890294,48.1058241110001,09162000
100516,9,1,62,0,2022,4,8,2,3,2,6,2,0,0,1,0,0,0.0,0,679835.0349229,5338013.01035523,11.4188334680001,48.169895696,09162000
100522,9,1,62,0,2022,3,14,6,3,4,2,0,0,0,1,0,0,0.0,0,685102.549000707,5328923.60599835,11.4856667450001,48.086683506,09162000
100534,9,1,62,0,2022,3,13,5,3,3,6,2,0,0,1,0,0,1.0,0,691763.179755743,5339254.17554536,11.5796669000001,48.1775645550001,09162000
100557,9,1,62,0,2022,3,7,3,3,2,6,0,0,0,1,0,0,0.0,0,688584.81761314,5335605.42574216,11.53533665,48.1457203890001,09162000
100565,9,1,62,0,2022,3,6,2,3,5,3,0,0,0,1,0,0,0.0,0,693843.632930707,5331646.94858671,11.6041610450001,48.108562282,09162000
100579,9,1,62,0,2022,3,8,4,3,2,6,0,0,0,1,0,0,0.0,0,686970.927822967,5331295.74622971,11.511770567,48.1074599620001,09162000
100603,9,1,62,0,2022,3,13,6,2,4,7,0,0,1,0,0,0,0.0,0,694531.04913795,5334717.21521002,11.614787101,48.135947119,09162000
100683,9,1,62,0,2022,3,11,3,3,3,6,2,0,0,1,0,0,0.0,0,689474.89355042,5331868.49904156,11.5456290830001,48.1118680880001,09162000
100700,9,1,62,0,2022,4,8,6,3,5,3,0,1,1,1,0,0,0.0,0,692004.248000846,5331585.87699795,11.579448729,48.1085704610001,09162000
100739,9,1,62,0,2022,4,17,6,3,3,1,0,1,0,1,0,0,0.0,0,678107.182017078,5335114.73536775,11.3944012640001,48.1443294160001,09162000
100745,9,1,62,0,2022,3,16,5,3,3,6,0,0,0,1,0,1,0.0,0,690576.320132244,5332000.0690865,11.560470455,48.112722035,09162000
100746,9,1,62,0,2022,3,17,3,3,5,3,0,0,1,1,0,0,0.0,0,697260.705408077,5331182.938177,11.6498021730001,48.103343071,09162000
100790,9,1,62,0,2022,3,16,7,3,2,6,0,0,0,1,0,0,0.0,0,687335.875953438,5331594.78499898,11.5167997030001,48.1100405990001,09162000
100860,9,1,62,0,2022,3,14,4,3,5,3,0,0,1,1,0,0,0.0,0,691933.429818803,5331792.80353581,11.578591433,48.110451637,09162000
100871,9,1,62,0,2022,3,11,4,3,1,6,0,1,0,1,0,0,0.0,0,700072.313119631,5332898.86838952,11.688332485,48.1178876270001,09162000
100884,9,1,62,0,2022,3,10,5,1,6,4,0,0,0,0,1,0,0.0,1,688780.488000778,5341914.57099813,11.540766397,48.202369375,09162000
100889,9,1,62,0,2022,3,14,5,1,5,3,0,0,0,1,0,1,0.0,0,689160.433247271,5329798.56363055,11.540491054,48.0933566300001,09162000
100892,9,1,62,0,2022,3,15,4,3,8,6,2,0,0,1,0,0,0.0,0,694519.886409069,5334944.52544676,11.614741023,48.1379935030001,09162000
100896,9,1,62,0,2022,4,15,3,3,2,6,0,0,0,1,0,0,0.0,0,694430.953040819,5336605.01163099,11.614305152,48.152944442,09162000
100922,9,1,62,0,2022,3,14,6,3,1,6,0,0,0,1,0,0,0.0,0,693081.672940539,5338059.44705429,11.596842312,48.166427497,09162000
100930,9,1,62,0,2022,4,16,7,3,3,2,0,1,1,1,0,0,0.0,0,692121.361378568,5342045.64604413,11.585742893,48.202545323,09162000
100938,9,1,62,0,2022,3,7,4,3,1,6,0,0,0,1,0,0,0.0,0,685764.148000717,5340800.1499983,11.4997227600001,48.19324233,09162000
100980,9,1,62,0,2022,3,16,1,3,2,6,0,0,0,1,0,1,0.0,0,692523.922603609,5339198.69462193,11.589864726,48.176835888,09162000
101019,9,1,62,0,2022,3,14,5,3,2,6,0,0,0,1,0,0,0.0,0,687181.627467212,5333184.41524327,11.5154272940001,48.124374059,09162000
101022,9,1,62,0,2022,3,21,7,3,4,2,2,0,0,1,0,0,0.0,0,695152.523000918,5334044.92099773,11.6228236330001,48.1297145770001,09162000
101030,9,1,62,0,2022,3,18,7,3,0,7,0,0,0,0,0,1,0.0,0,694146.524425846,5336780.33871666,11.6105648500001,48.1546070970001,09162000
101046,9,1,62,0,2022,3,11,6,3,5,2,0,0,1,1,0,0,0.0,0,692190.888767733,5342922.52454464,11.587074812,48.210405386,09162000
101069,9,1,62,0,2022,3,19,1,3,5,3,2,0,0,1,0,0,0.0,1,690390.062219081,5329529.25817194,11.5568683330001,48.0905699570001,09162000
101159,9,1,62,0,2022,3,15,4,3,2,1,0,1,0,1,0,0,0.0,0,678071.960084207,5335132.01832222,11.3939354120001,48.1444946340001,09162000
101173,9,1,62,0,2022,4,17,6,3,2,6,0,1,0,1,0,0,0.0,0,686909.567049026,5335143.96091969,11.5126345580001,48.142067013,09162000
101178,9,1,62,0,2022,3,19,2,3,0,5,2,0,0,1,0,0,0.0,1,694815.776449505,5332080.198858,11.617404918,48.1121596020001,09162000
101214,9,1,62,0,2022,3,19,2,3,2,6,2,0,0,1,0,0,0.0,0,694860.309105895,5332577.81490061,11.6182299380001,48.1166183550001,09162000
101221,9,1,62,0,2022,3,8,3,3,2,6,0,0,0,1,0,0,0.0,0,689050.143020068,5331631.21086188,11.5398231390001,48.109861519,09162000
101227,9,1,62,0,2022,3,9,4,3,3,6,0,0,0,1,0,0,1.0,0,694563.96212131,5336369.08372036,11.615983799,48.150783351,09162000
101312,9,1,62,0,2022,5,0,4,3,2,6,2,0,0,1,0,0,1.0,0,693625.137296407,5337077.4772734,11.603696816,48.157436622,09162000
101340,9,1,62,0,2022,4,14,7,3,2,6,0,0,0,1,0,0,0.0,0,680168.181357398,5338386.06461917,11.4234683230001,48.1731546840001,09162000
101378,9,1,62,0,2022,5,12,5,3,3,2,0,0,1,1,0,0,0.0,0,692163.761000848,5339295.60699792,11.585068709,48.177815922,09162000
101382,9,1,62,0,2022,5,20,4,3,4,2,1,1,0,1,0,1,0.0,0,679406.204191252,5337451.62560392,11.412834036,48.164970629,09162000
101390,9,1,62,0,2022,4,13,3,3,3,6,0,0,0,1,0,1,0.0,0,694627.21734638,5334329.76140566,11.6159013430001,48.1324354400001,09162000
101430,9,1,62,0,2022,5,20,4,2,0,7,2,0,1,0,0,0,0.0,0,690931.587010084,5339158.20088537,11.568448592,48.1769523510001,09162000
101497,9,1,62,0,2022,4,15,2,3,3,7,0,0,0,1,0,0,0.0,1,687733.608000757,5329432.88099821,11.5211868220001,48.090491645,09162000
101520,9,1,62,0,2022,5,8,4,3,6,4,0,0,0,1,1,0,0.0,0,684787.159911348,5329059.98340701,11.4814946390001,48.088000849,09162000
101541,9,1,62,0,2022,5,17,2,3,2,6,0,1,0,1,0,0,0.0,0,692868.108902481,5339308.01624438,11.594539465,48.177714069,09162000
101683,9,1,62,0,2022,5,17,2,3,5,3,0,0,0,1,0,0,0.0,0,685240.988159469,5328898.71505683,11.487513177,48.086419559,09162000
101686,9,1,62,0,2022,5,19,3,3,4,2,0,1,0,1,0,0,0.0,0,680299.80400062,5335018.74299857,11.4238101500001,48.142848928,09162000
101697,9,1,62,0,2022,4,19,3,3,5,3,0,0,0,1,0,0,0.0,0,695441.345000925,5329904.12699772,11.624803931,48.092410354,09162000
101737,9,1,62,0,2022,4,20,2,3,8,1,2,1,0,0,0,1,0.0,0,696035.973054892,5333806.75700453,11.634574537,48.127302624,09162000
101771,9,1,62,0,2022,4,15,2,3,2,6,0,0,0,1,0,0,0.0,0,678414.319874267,5334497.53902088,11.398267963,48.1386953320001,09162000
101775,9,1,62,0,2022,5,19,7,3,0,7,0,0,1,0,0,0,0.0,0,680731.896528381,5336053.60758269,11.430052806,48.1520285780001,09162000
101815,9,1,62,0,2022,4,16,1,3,5,7,0,1,0,1,0,0,0.0,0,695147.039130481,5337790.48309748,11.624466866,48.1633795480001,09162000
101816,9,1,62,0,2022,5,16,5,2,1,6,0,0,1,0,0,0,0.0,0,688287.048289826,5328267.16589411,11.528097975,48.079850622,09162000
101847,9,1,62,0,2022,4,21,6,3,4,7,2,0,0,1,0,0,0.0,0,681592.334833028,5341915.34533442,11.444115697,48.2044730120001,09162000
101937,9,1,62,0,2022,5,7,4,2,1,7,0,0,0,1,0,0,0.0,1,697477.02160646,5330222.84549344,11.6522605440001,48.0946473440001,09162000
101976,9,1,62,0,2022,4,20,2,3,6,2,2,0,0,1,1,0,0.0,0,684385.046263177,5332117.4687647,11.4774209120001,48.115599837,09162000
101995,9,1,62,0,2022,5,16,2,3,3,6,0,1,1,0,0,0,0.0,0,688548.838674549,5335224.9658963,11.5346849640001,48.1423114250001,09162000
102035,9,1,62,0,2022,5,7,5,3,5,3,0,0,1,0,0,0,0.0,1,688658.564000776,5335669.35699815,11.5363554200001,48.146273147,09162000
102053,9,1,62,0,2022,5,17,7,3,9,7,0,0,0,1,0,0,0.0,0,682734.755522675,5336255.2467574,11.457043523,48.153268761,09162000
102154,9,1,62,0,2022,5,8,7,3,6,7,0,0,0,1,1,0,0.0,0,701137.918867039,5332371.35852943,11.7023855580001,48.112811224,09162000
102176,9,1,62,0,2022,5,15,6,3,3,6,0,0,0,1,0,0,0.0,0,686861.935895827,5335150.37954451,11.5119977050001,48.1421386960001,09162000
102212,9,1,62,0,2022,5,15,2,2,2,6,0,0,0,1,0,0,0.0,0,693124.470931965,5338163.12380014,11.59746439,48.167346309,09162000
102218,9,1,62,0,2022,4,16,6,3,2,6,0,0,0,1,0,0,0.0,0,687409.709000751,5333146.24799822,11.5184725020001,48.1239639010001,09162000
102258,9,1,62,0,2022,5,11,4,3,1,6,0,0,0,1,0,0,0.0,0,689190.290000787,5330620.18099813,11.5412557650001,48.1007326100001,09162000
102267,9,1,62,0,2022,5,17,2,3,3,6,0,0,0,1,0,1,0.0,0,693032.57377298,5331329.84156645,11.5931331260001,48.105958484,09162000
102274,9,1,62,0,2022,4,17,1,2,3,6,0,0,0,1,0,1,0.0,0,686435.963649935,5330863.12225122,11.504401945,48.103728151,09162000
102308,9,1,62,0,2022,4,12,3,3,2,6,0,0,0,1,0,0,0.0,0,687280.442388407,5333167.66228371,11.5167465220001,48.1241944180001,09162000
102406,9,1,62,0,2022,4,17,5,3,1,6,0,0,0,1,0,0,0.0,0,688797.869863961,5344790.09595996,11.542280083,48.2282093860001,09162000
102412,9,1,62,0,2022,5,7,2,3,5,3,0,0,1,1,0,0,0.0,0,699716.124544963,5332953.03355584,11.683577267,48.118486223,09162000
102430,9,1,62,0,2022,5,18,5,3,5,2,0,0,1,1,0,0,0.0,0,687110.180431136,5331949.39037776,11.5139261370001,48.113294253,09162000
102431,9,1,62,0,2022,4,20,3,3,4,2,1,0,0,1,0,0,0.0,1,692116.877798445,5339990.90108781,11.584753028,48.1840792190001,09162000
102436,9,1,62,0,2022,5,16,7,3,5,2,0,0,0,1,0,0,0.0,1,687371.040741377,5335072.87778573,11.518800685,48.1412923660001,09162000
102461,9,1,62,0,2022,4,15,6,3,3,3,0,0,1,1,0,0,0.0,0,680271.575821285,5335011.6881468,11.4234280380001,48.142793511,09162000
102482,9,1,62,0,2022,4,6,2,3,6,7,0,0,1,0,1,0,0.0,0,692077.736998118,5340446.94340918,11.5844331760001,48.1881898400001,09162000
102508,9,1,62,0,2022,5,8,2,3,4,2,0,0,0,1,0,0,0.0,0,692064.404775764,5340591.32222485,11.5843192630001,48.1894915080001,09162000
102582,9,1,62,0,2022,5,0,2,3,2,6,2,0,0,1,0,0,0.0,0,694964.871495646,5343111.34294367,11.6244616930001,48.2112564080001,09162000
102624,9,1,62,0,2022,4,14,4,3,4,2,0,0,0,1,0,1,0.0,0,687978.682000764,5327802.8399982,11.523757507,48.0757680930001,09162000
102635,9,1,62,0,2022,5,22,2,3,2,6,2,0,0,1,0,0,0.0,0,693299.035894956,5339139.47609244,11.600253632,48.1760683580001,09162000
102681,9,1,62,0,2022,5,12,6,3,6,2,0,1,0,1,1,0,0.0,0,685853.462380937,5328912.77579707,11.4957358450001,48.0863676760001,09162000
102726,9,1,62,0,2022,4,15,5,3,5,3,0,0,0,0,0,1,0.0,1,695475.684000926,5331070.29399772,11.625798618,48.1028808390001,09162000
102746,9,1,62,0,2022,4,8,2,3,2,6,0,0,0,1,0,0,0.0,0,694721.378988081,5334845.01166199,11.617401069,48.137037492,09162000
102823,9,1,62,0,2022,5,15,6,3,2,6,0,1,0,1,0,1,0.0,0,691039.874539346,5332001.71045592,11.56669276,48.112597914,09162000
102843,9,1,62,0,2022,4,17,3,3,9,7,0,0,0,1,0,0,0.0,0,678228.57312553,5334735.59157526,11.395873022,48.1408872630001,09162000
102878,9,1,62,0,2022,4,11,7,3,1,3,0,0,0,1,0,0,0.0,0,695103.199897629,5341628.34662233,11.6256399690001,48.1978856150001,09162000
102880,9,1,62,0,2022,5,7,5,3,0,1,0,0,0,0,0,1,0.0,0,693537.305272253,5331540.89993604,11.600002024,48.1077022870001,09162000
102886,9,1,62,0,2022,5,13,6,3,3,2,0,1,1,1,0,0,0.0,0,680306.393732089,5335020.29428861,11.4238993120001,48.142861005,09162000
102913,9,1,62,0,2022,4,15,4,3,4,2,0,0,0,1,0,0,0.0,0,693552.903157172,5339510.82086929,11.6038341010001,48.1793285910001,09162000
102934,9,1,62,0,2022,5,13,7,3,0,7,0,0,0,0,0,1,0.0,0,695502.745103724,5330859.6188345,11.626065222,48.1009790790001,09162000
102955,9,1,62,0,2022,5,7,3,3,0,7,0,0,0,0,0,0,0.0,1,698311.556000993,5333228.49299749,11.6648535030001,48.121400812,09162000
102965,9,1,62,0,2022,5,11,3,3,5,3,0,0,1,1,0,0,0.0,0,688533.193389944,5334541.76703442,11.5341724260001,48.1361753630001,09162000
103020,9,1,62,0,2022,4,1,7,3,0,7,2,0,0,0,0,1,0.0,0,692193.286483738,5339297.95349513,11.58546654,48.1778280830001,09162000
103031,9,1,62,0,2022,4,19,6,3,4,6,1,0,1,0,0,0,0.0,1,682964.986000665,5339161.98399844,11.461386814,48.17933012,09162000
103041,9,1,62,0,2022,5,11,3,3,5,3,0,0,1,1,0,0,0.0,0,692062.689526026,5340611.29418246,11.5843052390001,48.1896715290001,09162000
103085,9,1,62,0,2022,5,9,4,3,5,3,0,0,0,1,0,0,0.0,0,686262.824928,5331781.28736186,11.5024793330001,48.1120316540001,09162000
103098,9,1,62,0,2022,5,13,7,3,5,3,0,0,0,1,0,0,0.0,0,677951.953695509,5335310.71277457,11.3923982380001,48.1461345170001,09162000
